"date","hour","Total_users","Temperature","Precipitation","Wind_Speed","Humidity","DP_Temp","Solar_Radiation(MJ/m2)","Snowfall","Visibility_10m","GTemperature"
"2022-08-10",8,9842,22.1,0,0.2,96,21.4,0.3,0,1400,24.1
"2022-08-10",9,5905,22.9,0,1.2,95,22,0.7,0,2000,26.3
"2022-08-10",10,4499,24.2,0,0.7,90,22.4,1.4,0,2000,29.9
"2022-08-10",11,5275,25.9,0,0.7,82,22.5,2.69,0,2000,36
"2022-08-10",12,5954,26.9,0,1.5,74,21.8,2.71,0,2000,35.7
"2022-08-10",13,5659,27.8,0,1.8,73,22.5,2.7,0,2000,37
"2022-08-10",14,5767,28.2,0,2.6,70,22.2,2.12,0,2000,34.6
"2022-08-10",15,6276,28.7,0,2.6,68,22.2,1.83,0,2000,35
"2022-08-10",16,7444,27.6,0,3.9,74,22.5,1.05,0,2000,30.9
"2022-08-10",17,11175,26.2,0,2.5,78,22,0.33,0,2000,28.7
"2022-08-10",18,15913,26,0,1.1,79,22,0.26,0,2000,27.8
"2022-08-10",19,9072,25.7,0,2.5,79,21.7,0.1,0,2000,26.2
"2022-08-10",20,8457,25.4,0,0.6,81,21.8,0.01,0,2000,25.8
"2022-08-10",21,4432,25.3,0,0.8,82,21.9,0,0,2000,25.4
"2022-08-10",22,1405,24.7,0.1,1.1,90,22.9,0,0,573,25.1
"2022-08-10",23,536,24.3,0.5,0.4,92,22.9,0,0,609,24.9
"2022-08-11",0,1203,24,1.2,0.5,92,22.6,0,0,1870,24.6
"2022-08-11",1,527,24,0,0.4,90,22.2,0,0,1237,24.6
"2022-08-11",2,183,23.8,2.1,0.9,94,22.7,0,0,252,24.2
"2022-08-11",3,196,23.8,2.9,1.1,94,22.7,0,0,820,24.1
"2022-08-11",4,43,23.7,5.2,2,95,22.8,0,0,108,23.6
"2022-08-11",5,118,23.5,23.9,1.5,95,22.6,0,0,163,23.1
"2022-08-11",6,898,23.4,3.6,1.2,95,22.5,0,0,965,23.4
"2022-08-11",7,2120,23.5,0,0.6,95,22.6,0.03,0,1953,23.8
"2022-08-11",8,4559,23.4,0.3,1.8,96,22.7,0.07,0,428,24
"2022-08-11",9,3886,23.9,0.8,1.6,95,23,0.35,0,1050,26
"2022-08-11",10,3380,24.2,0,1.7,93,22.9,0.49,0,1333,26.5
"2022-08-11",11,3696,24.7,0,1.9,91,23.1,0.66,0,1102,27.9
"2022-08-11",12,3490,25.1,0,2.3,87,22.7,0.96,0,1844,28.2
"2022-08-11",13,3967,25.2,0,2.6,87,22.8,0.51,0,1324,27.7
"2022-08-11",14,4899,26.3,0,2.6,84,23.3,1.48,0,1666,33.1
"2022-08-11",15,5591,27.4,0,2.1,79,23.4,2.69,0,2000,34.8
"2022-08-11",16,7157,27.1,0,2.4,76,22.4,0.77,0,2000,30.1
"2022-08-11",17,10559,26.7,0,2.4,79,22.7,0.46,0,2000,28
"2022-08-11",18,14806,26.3,0,1.9,81,22.7,0.2,0,2000,27.1
"2022-08-11",19,10637,26.1,0,1.7,80,22.3,0.11,0,2000,26.5
"2022-08-11",20,9234,25.9,0,1.9,82,22.5,0.03,0,2000,25.7
"2022-08-11",21,8808,25.7,0,1.8,84,22.7,0,0,2000,25.3
"2022-08-11",22,7807,25.3,0,1.8,86,22.7,0,0,2000,25
"2022-08-11",23,3689,24.9,0,2.7,84,22,0,0,2000,24.6
"2022-08-12",0,3813,24.5,0,2.3,88,22.3,0,0,1993,24.1
"2022-08-12",1,2564,24,0,2,89,22,0,0,1094,23.6
"2022-08-12",2,1524,23.6,0,1.6,89,21.6,0,0,2000,22.7
"2022-08-12",3,981,23.3,0,1,91,21.7,0,0,2000,22.6
"2022-08-12",4,798,23.3,0,0.4,91,21.7,0,0,2000,22.9
"2022-08-12",5,1406,23.3,0,1.3,92,21.9,0,0,2000,22.7
"2022-08-12",6,3049,23.1,0,0.1,93,21.8,0,0,1542,22.3
"2022-08-12",7,6869,23,0,1,93,21.8,0.16,0,1478,23.3
"2022-08-12",8,11159,24.2,0,0.8,91,22.6,0.86,0,1600,27.4
"2022-08-12",9,6271,25.3,0,0.4,83,22.1,1.07,0,2000,26.8
"2022-08-12",10,4717,26.7,0,1.3,78,22.5,1.65,0,2000,35.5
"2022-08-12",11,5395,27.7,0,2.4,72,22.1,2.14,0,2000,32.7
"2022-08-12",12,5969,28.8,0,2.6,66,21.8,3.3,0,2000,38.4
"2022-08-12",13,5478,29.7,0,2,61,21.3,3.4,0,2000,39.8
"2022-08-12",14,5210,30.7,0,2.2,56,20.9,3.32,0,2000,41.2
"2022-08-12",15,5813,31.6,0,2,50,19.9,3.04,0,2000,40.1
"2022-08-12",16,7322,32.4,0,2,47,19.6,2.51,0,2000,37.5
"2022-08-12",17,11753,32.3,0,2.7,49,20.2,1.88,0,2000,34.1
"2022-08-12",18,16297,31.2,0,2.6,58,21.9,1.12,0,2000,29.9
"2022-08-12",19,11933,29.5,0,3.1,65,22.2,0.37,0,2000,27.6
"2022-08-12",20,10123,27.8,0,2.8,70,21.8,0.04,0,2000,25.8
"2022-08-12",21,9525,27.2,0,1.4,72,21.7,0,0,2000,25.4
"2022-08-12",22,8439,26.5,0,1.2,75,21.6,0,0,2000,24.7
"2022-08-12",23,4257,26,0,1.4,76,21.4,0,0,2000,24.1
"2022-08-13",0,4769,25.4,0,1.7,77,21,0,0,2000,23.6
"2022-08-13",1,3423,25.4,0,0.5,78,21.2,0,0,2000,24.3
"2022-08-13",2,2255,25.4,0,0.1,78,21.2,0,0,2000,24.2
"2022-08-13",3,1431,25.3,0,0.4,80,21.5,0,0,2000,24.7
"2022-08-13",4,1093,25.4,0,0.3,81,21.8,0,0,2000,24.8
"2022-08-13",5,1120,25.4,0,2,81,21.8,0,0,2000,24.5
"2022-08-13",6,1781,25.3,0,0.7,81,21.7,0,0,2000,24.7
"2022-08-13",7,2593,25.4,0,2.4,78,21.2,0.15,0,2000,25.2
"2022-08-13",8,4300,25.6,0,1.4,75,20.8,0.34,0,2000,26.4
"2022-08-13",9,5052,25.8,0,1.2,76,21.2,0.45,0,2000,26.5
"2022-08-13",10,5290,25.8,0,0.7,76,21.2,0.33,0,2000,26.2
"2022-08-13",11,3144,25.9,0,1.4,74,20.9,0.2,0,2000,25.8
"2022-08-13",12,462,25.4,0.3,1.9,83,22.2,0.12,0,1289,25.4
"2022-08-13",13,438,24.8,1.7,1,87,22.4,0.17,0,1286,25.4
"2022-08-13",14,485,24.8,1.3,1.2,90,23,0.23,0,871,25.6
"2022-08-13",15,2146,24.9,0.7,1.6,88,22.7,0.39,0,1565,26.1
"2022-08-13",16,4458,25.4,0,0.9,89,23.4,0.33,0,1520,27
"2022-08-13",17,6260,26.8,0,2,85,24,1.28,0,1915,30.2
"2022-08-13",18,6926,27.4,0,2,82,24,0.97,0,2000,28.3
"2022-08-13",19,6209,26.7,0,1.5,83,23.5,0.09,0,2000,26.5
"2022-08-13",20,6261,26.4,0,2.3,84,23.4,0.01,0,2000,25.7
"2022-08-13",21,6065,26.3,0,1.4,86,23.7,0,0,2000,25.7
"2022-08-13",22,5475,26.3,0,0.7,87,23.9,0,0,2000,25.4
"2022-08-13",23,2929,26.2,0,1,87,23.8,0,0,2000,25.3
"2022-08-14",0,3452,25.9,0,2,86,23.3,0,0,2000,25.2
"2022-08-14",1,2149,25.8,0,2,84,22.8,0,0,2000,25
"2022-08-14",2,1651,25.6,0,1.7,87,23.2,0,0,2000,25
"2022-08-14",3,1041,25.5,0,0.8,89,23.5,0,0,2000,25
"2022-08-14",4,800,25.2,0,0.9,89,23.2,0,0,2000,24.4
"2022-08-14",5,769,24.9,0,2.3,91,23.3,0,0,1798,24
"2022-08-14",6,1276,24.6,0,1.3,91,23,0,0,1933,23.6
"2022-08-14",7,1782,24.7,0,1.4,92,23.3,0.14,0,1533,25.3
"2022-08-14",8,2749,25.5,0,2,92,24,0.34,0,1719,27.1
"2022-08-14",9,3609,26.1,0,2.1,89,24.1,0.54,0,1775,28.1
"2022-08-14",10,4141,26.9,0,1.4,86,24.3,0.63,0,2000,30.7
"2022-08-14",11,4518,28.9,0,1.6,81,25.3,2.51,0,2000,36
"2022-08-14",12,5124,29.8,0,1.2,75,24.8,2.1,0,2000,36.1
"2022-08-14",13,5522,30.4,0,1.6,72,24.7,2.15,0,2000,37.4
"2022-08-14",14,5700,31.1,0,2.7,69,24.7,2.29,0,2000,36.3
"2022-08-14",15,6545,31,0,2.4,67,24.1,1.52,0,2000,32.3
"2022-08-14",16,7190,30.6,0,2.6,70,24.4,0.59,0,2000,31.6
"2022-08-14",17,5485,30.2,0,2.7,71,24.3,0.78,0,2000,30.3
"2022-08-14",18,4648,28.7,3,1.9,81,25.1,0.23,0,1985,28.5
"2022-08-14",19,4394,28.6,0,2.2,85,25.8,0.12,0,1462,27.9
"2022-08-14",20,5141,27.9,0,2.5,87,25.5,0.01,0,1831,27.3
"2022-08-14",21,5274,27.7,0,2.5,87,25.3,0,0,1971,26.9
"2022-08-14",22,4566,27.6,0,1.9,86,25,0,0,1984,26.8
"2022-08-14",23,2718,27.6,0,2.5,85,24.8,0,0,2000,26.5
"2022-08-15",0,3749,27.5,0,2.2,85,24.7,0,0,2000,26.4
"2022-08-15",1,2494,27.4,0,2.1,84,24.4,0,0,2000,26.2
"2022-08-15",2,1692,27.4,0,4,84,24.4,0,0,2000,25.9
"2022-08-15",3,1158,27.4,0,3.5,84,24.4,0,0,2000,25.8
"2022-08-15",4,847,27.3,0,5,85,24.5,0,0,2000,25.7
"2022-08-15",5,903,27.3,0,3.9,85,24.5,0,0,2000,25.6
"2022-08-15",6,1442,27.5,0,5.4,84,24.5,0,0,2000,25.6
"2022-08-15",7,1964,27.6,0,5.6,84,24.6,0.07,0,2000,26.1
"2022-08-15",8,2878,27.7,0,5.1,84,24.7,0.11,0,2000,26.3
"2022-08-15",9,3784,28.1,0,4.6,83,24.9,0.33,0,2000,27.4
"2022-08-15",10,4477,28.6,0,6.3,79,24.5,0.54,0,2000,28.5
"2022-08-15",11,5183,29.1,0,6.4,77,24.6,0.9,0,2000,30
"2022-08-15",12,5836,29.5,0,5.7,76,24.8,1.15,0,2000,30.6
"2022-08-15",13,6622,29.6,0,6.8,75,24.6,1.16,0,2000,30.3
"2022-08-15",14,7068,29.5,0,6.3,77,25,0.93,0,2000,29.3
"2022-08-15",15,7383,29.4,0,5.8,78,25.1,0.4,0,2000,29.4
"2022-08-15",16,7407,29,0,5.3,80,25.1,0.35,0,2000,28.1
"2022-08-15",17,6912,28.7,0,6.1,82,25.3,0.24,0,2000,27.7
"2022-08-15",18,3517,28.6,0,4.7,83,25.4,0.07,0,2000,27.1
"2022-08-15",19,1325,27.9,0.7,6.2,91,26.2,0.03,0,1034,26.7
"2022-08-15",20,2550,27.7,0,6.1,91,26,0,0,1878,26.6
"2022-08-15",21,3005,27.7,0,5.2,89,25.7,0,0,2000,26.4
"2022-08-15",22,2900,27.7,0,3.2,88,25.5,0,0,1914,26.4
"2022-08-15",23,1621,27.3,0.2,2.8,91,25.6,0,0,877,26.4
"2022-08-16",0,2234,26.6,0,3.1,87,24.2,0,0,1612,25.8
"2022-08-16",1,1480,26.4,0,3.5,85,23.6,0,0,1988,25.1
"2022-08-16",2,888,26.1,0,2.5,87,23.7,0,0,1813,25.1
"2022-08-16",3,685,25.8,0,2.8,88,23.6,0,0,1800,24.8
"2022-08-16",4,623,25.3,0,3,88,23.1,0,0,2000,24.4
"2022-08-16",5,1524,25,0,2.9,87,22.6,0,0,2000,24.1
"2022-08-16",6,3378,24.4,0,3.3,88,22.2,0,0,2000,23.3
"2022-08-16",7,8137,24.1,0,2.6,84,21.2,0.11,0,2000,23.9
"2022-08-16",8,11459,24.4,0,1.5,84,21.5,0.56,0,2000,25.6
"2022-08-16",9,6267,25.1,0,2.6,81,21.6,1.05,0,2000,29.1
"2022-08-16",10,4560,26.2,0,2.5,73,20.9,2.09,0,2000,31.3
"2022-08-16",11,5380,27.3,0,2.5,70,21.3,2.3,0,2000,36.3
"2022-08-16",12,5537,28.2,0,2.4,67,21.4,3.06,0,2000,36.6
"2022-08-16",13,5250,29.2,0,2.8,63,21.4,3.14,0,2000,39.7
"2022-08-16",14,5364,29.7,0,2.9,64,22.1,2.74,0,2000,37.7
"2022-08-16",15,5995,29.8,0,4.1,62,21.7,2.52,0,2000,37.9
"2022-08-16",16,7923,29.7,0,3,62,21.6,2.31,0,2000,35.2
"2022-08-16",17,12010,29.9,0,3,61,21.5,1.89,0,2000,33
"2022-08-16",18,19061,29.5,0,2.4,61,21.1,1.17,0,2000,29
"2022-08-16",19,14334,28.2,0,2.1,65,20.9,0.38,0,2000,26.6
"2022-08-16",20,12683,27.1,0,1.9,66,20.1,0.02,0,2000,25
"2022-08-16",21,10937,26.4,0,1.8,73,21.1,0,0,2000,24.2
"2022-08-16",22,8734,25.5,0,1.6,77,21.1,0,0,2000,23.7
"2022-08-16",23,3914,24.9,0,1.2,81,21.4,0,0,2000,23.3
"2022-08-17",0,3755,24.6,0,1.1,83,21.5,0,0,2000,23
"2022-08-17",1,2341,24.3,0,1,84,21.4,0,0,2000,22.7
"2022-08-17",2,1578,23.8,0,1.2,86,21.3,0,0,2000,22.5
"2022-08-17",3,946,23.5,0,1.3,87,21.2,0,0,2000,22.4
"2022-08-17",4,823,23.2,0,1.7,87,20.9,0,0,2000,22
"2022-08-17",5,1658,23,0,1.8,88,20.8,0,0,2000,21.8
"2022-08-17",6,3767,22.9,0,1.4,89,20.9,0,0,2000,21.8
"2022-08-17",7,9160,23,0,1.8,89,21,0.21,0,2000,22.9
"2022-08-17",8,12930,24.6,0,1.9,86,22,0.74,0,2000,27.3
"2022-08-17",9,6776,25.9,0,1.2,80,22.1,1.17,0,2000,29.1
"2022-08-17",10,4454,26.4,0,2.5,78,22.2,0.67,0,2000,28.4
"2022-08-17",11,5347,27.8,0,3,76,23.1,1.38,0,2000,34.2
"2022-08-17",12,5602,28.8,0,2.3,67,22,2.5,0,2000,35
"2022-08-17",13,5152,30.1,0,3.1,68,23.5,2.82,0,2000,40.8
"2022-08-17",14,4938,30.2,0,3.2,63,22.3,2.71,0,2000,35.7
"2022-08-17",15,5706,28.4,0,2.2,70,22.3,0.67,0,2000,30.8
"2022-08-17",16,8131,29.7,0,2.9,67,22.9,1.44,0,2000,34.2
"2022-08-17",17,12664,29.5,0,3.1,63,21.7,1.72,0,2000,31.7
"2022-08-17",18,18904,28.3,0,3,67,21.5,0.8,0,2000,27.9
"2022-08-17",19,13063,27.3,0,2.6,67,20.6,0.25,0,2000,26
"2022-08-17",20,11614,26.5,0,1.7,72,21,0.02,0,2000,25.3
"2022-08-17",21,10462,25.7,0,1.5,75,20.9,0,0,2000,24.2
"2022-08-17",22,8520,25,0,2.2,77,20.6,0,0,2000,23.9
"2022-08-17",23,3827,24.6,0,2.7,76,20,0,0,2000,23
"2022-08-18",0,3724,24.1,0,2.1,78,20,0,0,2000,22.6
"2022-08-18",1,2579,23.4,0,2.2,82,20.1,0,0,2000,22.1
"2022-08-18",2,1582,23.1,0,2,84,20.2,0,0,2000,22.9
"2022-08-18",3,1018,23.2,0,1.9,84,20.3,0,0,2000,22.6
"2022-08-18",4,816,22.7,0,2.1,87,20.4,0,0,2000,21.8
"2022-08-18",5,1622,22.6,0,1.5,87,20.3,0,0,2000,22
"2022-08-18",6,3646,22.4,0,1.9,88,20.3,0,0,2000,21.7
"2022-08-18",7,9285,22.7,0,2,89,20.7,0.17,0,2000,22.9
"2022-08-18",8,12896,23.8,0,2.2,86,21.3,0.57,0,2000,26.3
"2022-08-18",9,6718,24.7,0,2.5,82,21.4,0.7,0,2000,27.9
"2022-08-18",10,4759,25.3,0,0.8,77,20.9,0.67,0,2000,27.4
"2022-08-18",11,5544,26.2,0,1.2,72,20.7,0.93,0,2000,29.9
"2022-08-18",12,5842,27.9,0,0.8,67,21.1,2.22,0,2000,36.7
"2022-08-18",13,5394,28.2,0,1.4,66,21.2,1.22,0,2000,31.4
"2022-08-18",14,5531,29.6,0,2,61,21.2,2.54,0,2000,35.8
"2022-08-18",15,6356,29.2,0,2.6,61,20.8,1.5,0,2000,31.4
"2022-08-18",16,9048,28.1,0,3.7,66,21.1,0.79,0,2000,30.1
"2022-08-18",17,12991,27.8,0,3.2,66,20.8,0.59,0,2000,28.8
"2022-08-18",18,18976,27.3,0,2.4,68,20.8,0.47,0,2000,27.4
"2022-08-18",19,13463,26.6,0,2.3,72,21.1,0.19,0,2000,25.8
"2022-08-18",20,11300,26.1,0,2.1,74,21,0.01,0,2000,24.9
"2022-08-18",21,10379,25.7,0,1.6,75,20.9,0,0,2000,24.4
"2022-08-18",22,8781,25.2,0,1.6,76,20.6,0,0,2000,23.5
"2022-08-18",23,3919,24.8,0,0.9,78,20.6,0,0,2000,23.1
"2022-08-19",0,3995,24.4,0,1.9,81,20.9,0,0,2000,22.7
"2022-08-19",1,2759,23.9,0,0.5,82,20.6,0,0,2000,22.2
"2022-08-19",2,1605,23.8,0,1.2,82,20.5,0,0,2000,22.7
"2022-08-19",3,1078,23.7,0,1.4,84,20.8,0,0,2000,22.7
"2022-08-19",4,835,23.3,0,0.7,85,20.6,0,0,2000,22.1
"2022-08-19",5,1591,23.6,0,1.4,85,20.9,0,0,2000,22.9
"2022-08-19",6,3632,23.8,0,1.9,84,20.9,0,0,2000,23
"2022-08-19",7,9166,24,0,1.5,82,20.7,0.14,0,2000,23.9
"2022-08-19",8,12965,24.5,0,1.9,80,20.8,0.41,0,2000,25.5
"2022-08-19",9,6858,25.5,0,2,78,21.3,0.97,0,2000,28.3
"2022-08-19",10,5113,26.3,0,3.1,71,20.6,1.38,0,2000,30
"2022-08-19",11,5927,26.6,0,2.6,73,21.3,0.92,0,2000,28.8
"2022-08-19",12,4205,26.8,0,3.2,75,21.9,0.64,0,2000,28.4
"2022-08-19",13,4381,26.6,0,3,79,22.6,0.4,0,2000,27
"2022-08-19",14,3985,27,0,2.8,81,23.4,0.44,0,2000,27.3
"2022-08-19",15,2716,27.2,0,2.7,82,23.8,0.12,0,2000,26.4
"2022-08-19",16,314,26.7,18.8,2.8,92,25.2,0.05,0,126,25.5
"2022-08-19",17,1197,26.4,40.7,3.2,98,26,0.04,0,455,25.6
"2022-08-19",18,3840,26.7,3.1,5.3,96,26,0.02,0,1796,25.8
"2022-08-19",19,2961,26.9,0,3.6,94,25.8,0.02,0,1690,25.9
"2022-08-19",20,1479,27,2.5,2.9,96,26.3,0.01,0,313,26
"2022-08-19",21,2050,27.1,0.1,2.7,95,26.2,0,0,763,26.1
"2022-08-19",22,1994,27.1,0,2.2,94,26,0,0,651,26.2
"2022-08-19",23,1375,27,0.7,2.1,94,25.9,0,0,480,26.2
"2022-08-20",0,1964,26.8,0.2,2.8,95,25.9,0,0,575,26.1
"2022-08-20",1,1854,26.6,0,2.8,95,25.7,0,0,537,25.9
"2022-08-20",2,1502,26.3,0,3.2,95,25.4,0,0,450,25.7
"2022-08-20",3,1042,26.2,0,2.4,95,25.3,0,0,566,25.3
"2022-08-20",4,725,26,0,2.4,95,25.1,0,0,503,25.4
"2022-08-20",5,953,26,0,2,94,24.9,0,0,475,25.4
"2022-08-20",6,1585,25.8,0,2.4,95,24.9,0,0,629,25.3
"2022-08-20",7,2614,25.7,0,2.9,92,24.2,0.14,0,1520,25.9
"2022-08-20",8,4308,25.9,0,2.6,88,23.7,0.59,0,2000,27.5
"2022-08-20",9,5436,26.7,0,1.9,83,23.5,1.5,0,2000,31.6
"2022-08-20",10,5724,27.5,0,2.1,79,23.5,1.85,0,2000,32
"2022-08-20",11,6156,28.3,0,1.2,80,24.5,1.83,0,2000,33.2
"2022-08-20",12,6735,29.6,0,2.1,71,23.7,2.93,0,2000,36.5
"2022-08-20",13,6879,31,0,2.4,69,24.6,3.45,0,2000,40.9
"2022-08-20",14,6371,31.7,0,2.3,64,24,3.5,0,2000,40.8
"2022-08-20",15,6890,31.8,0,2.6,64,24.1,2.75,0,2000,38.1
"2022-08-20",16,7894,31.6,0,3.4,65,24.2,2.13,0,2000,35.8
"2022-08-20",17,9037,31.5,0,2.9,64,23.8,1.7,0,2000,33.2
"2022-08-20",18,10082,30.8,0,2.5,69,24.4,0.9,0,2000,30
"2022-08-20",19,10179,29.6,0,3,72,24,0.37,0,2000,28
"2022-08-20",20,9478,28.6,0,2.1,76,23.9,0.01,0,2000,26.7
"2022-08-20",21,8823,27.9,0,1.5,79,23.9,0,0,2000,26.1
"2022-08-20",22,7589,27.5,0,0.7,81,23.9,0,0,2000,26
"2022-08-20",23,3877,27.2,0,0.4,81,23.6,0,0,2000,25.5
"2022-08-21",0,4944,26.9,0,0.9,84,23.9,0,0,2000,25.7
"2022-08-21",1,3242,26.8,0,0.4,83,23.6,0,0,2000,26
"2022-08-21",2,2065,26.7,0,1.1,85,23.9,0,0,2000,26
"2022-08-21",3,1354,26.3,0,1.1,85,23.5,0,0,2000,25
"2022-08-21",4,898,25.5,0,2.2,82,22.1,0,0,2000,24.1
"2022-08-21",5,965,25.1,0,1.4,83,22,0,0,2000,23.7
"2022-08-21",6,1484,24.9,0,1.5,85,22.1,0,0,1758,24
"2022-08-21",7,2309,24.8,0,2.6,84,21.9,0.14,0,2000,24.6
"2022-08-21",8,3354,25.6,0,2.4,82,22.2,0.51,0,2000,26.6
"2022-08-21",9,4396,26.2,0,1.3,82,22.8,0.53,0,2000,27.9
"2022-08-21",10,4660,27.3,0,0.6,78,23.1,0.96,0,2000,30.2
"2022-08-21",11,4890,29.1,0,2.2,76,24.4,1.95,0,2000,35.7
"2022-08-21",12,6172,30.2,0,1.9,70,24.1,2.59,0,2000,36.8
"2022-08-21",13,6199,30.4,0,1.3,66,23.3,1.65,0,2000,35.5
"2022-08-21",14,6381,31.3,0,1.5,63,23.4,1.96,0,2000,37
"2022-08-21",15,7001,31.2,0,2.3,61,22.7,1.41,0,2000,32.9
"2022-08-21",16,8259,31.5,0,3,63,23.5,1.52,0,2000,33.9
"2022-08-21",17,9244,31.8,0,2.4,60,23,1.85,0,2000,33.6
"2022-08-21",18,10043,30.9,0,2.5,63,23,1.02,0,2000,30.5
"2022-08-21",19,10225,29.5,0,2.6,65,22.2,0.27,0,2000,27.8
"2022-08-21",20,9658,28.6,0,2.8,69,22.3,0.01,0,2000,26.5
"2022-08-21",21,8633,28.1,0,2,75,23.2,0,0,2000,26.2
"2022-08-21",22,6481,27.9,0,0.4,78,23.7,0,0,2000,26.2
"2022-08-21",23,3011,27.4,0,1,79,23.4,0,0,2000,25.5
"2022-08-22",0,3070,27.1,0,1.5,81,23.5,0,0,2000,25.6
"2022-08-22",1,1806,26.8,0,0.7,83,23.6,0,0,2000,25
"2022-08-22",2,1119,26.3,0,0.9,84,23.3,0,0,2000,24.5
"2022-08-22",3,744,25.9,0,1.2,81,22.3,0,0,2000,24.2
"2022-08-22",4,722,25.7,0,1.5,83,22.5,0,0,1793,24.7
"2022-08-22",5,1743,25.6,0,1.3,82,22.2,0,0,2000,24.1
"2022-08-22",6,4221,25.5,0,1.8,82,22.1,0,0,2000,24.7
"2022-08-22",7,9831,25.7,0,2.5,84,22.7,0.07,0,1979,25.1
"2022-08-22",8,12049,26.2,0,2.3,83,23,0.36,0,2000,27.4
"2022-08-22",9,6355,26.6,0,2.8,81,23,0.48,0,2000,28.1
"2022-08-22",10,4440,27.6,0,3,76,22.9,1.04,0,2000,30.7
"2022-08-22",11,5340,28.7,0,2.7,73,23.3,1.72,0,2000,32.8
"2022-08-22",12,5743,28.9,0,3,70,22.8,1.46,0,2000,33
"2022-08-22",13,5353,29.3,0,2.4,68,22.7,1.45,0,2000,32.6
"2022-08-22",14,5410,30.2,0,2.7,65,22.8,1.96,0,2000,34.6
"2022-08-22",15,6216,29.5,0,2.8,65,22.2,0.87,0,2000,30.1
"2022-08-22",16,8739,29.5,0,4,65,22.2,0.96,0,2000,32.3
"2022-08-22",17,12781,28.6,0,3.6,61,20.3,0.9,0,2000,28.8
"2022-08-22",18,19350,28.1,0,3.2,63,20.3,0.32,0,2000,27.3
"2022-08-22",19,12910,27.6,0,3.3,70,21.6,0.12,0,2000,26.3
"2022-08-22",20,11007,27.3,0,2.2,72,21.8,0,0,2000,25.8
"2022-08-22",21,8042,27,0,2.4,76,22.3,0,0,2000,25.6
"2022-08-22",22,2023,24.6,1.3,3.1,75,19.8,0,0,460,23.8
"2022-08-22",23,1486,23,1.9,1.6,88,20.8,0,0,1181,23.5
"2022-08-23",0,1929,23,0,0.7,87,20.7,0,0,2000,23.8
"2022-08-23",1,1160,23.1,0,0.7,88,20.9,0,0,2000,23.8
"2022-08-23",2,896,23.2,0,0.5,88,21,0,0,2000,23.8
"2022-08-23",3,636,23.1,0,2.1,91,21.5,0,0,2000,23.8
"2022-08-23",4,182,23,0.1,2.1,93,21.8,0,0,564,23.7
"2022-08-23",5,237,22.5,0.8,1.8,95,21.6,0,0,349,23.4
"2022-08-23",6,784,22.4,0.9,1.8,96,21.7,0,0,377,23.2
"2022-08-23",7,5775,22.6,0.4,1.8,95,21.7,0.02,0,793,23.6
"2022-08-23",8,11513,22.9,0,1.4,94,21.8,0.22,0,2000,25
"2022-08-23",9,6441,23.7,0,1.3,91,22.1,0.59,0,2000,26.8
"2022-08-23",10,4620,24.8,0,1.3,87,22.4,0.93,0,2000,29.5
"2022-08-23",11,5492,25.8,0,1.4,83,22.6,1.33,0,2000,31.5
"2022-08-23",12,5889,27.2,0,2.1,76,22.5,2.74,0,2000,34.9
"2022-08-23",13,5412,28.1,0,3.3,65,20.8,3.2,0,2000,35.8
"2022-08-23",14,5232,28.9,0,3.1,60,20.3,2.87,0,2000,36.9
"2022-08-23",15,5935,29.8,0,2.7,54,19.4,2.98,0,2000,37.1
"2022-08-23",16,8929,30,0,2.8,60,21.3,2.38,0,2000,34.7
"2022-08-23",17,13138,29.5,0,3.4,60,20.9,1.72,0,2000,31.2
"2022-08-23",18,19811,28.8,0,2.9,57,19.4,1.04,0,2000,27.2
"2022-08-23",19,14566,27.3,0,3.5,57,18,0.39,0,2000,24.6
"2022-08-23",20,12851,26.1,0,3.9,65,18.9,0.01,0,2000,23.4
"2022-08-23",21,11419,25.2,0,3.1,65,18.1,0,0,2000,22.6
"2022-08-23",22,9126,24.2,0,1.3,68,17.9,0,0,2000,22.1
"2022-08-23",23,4054,23.5,0,0.1,70,17.7,0,0,2000,21.8
"2022-08-24",0,3954,23,0,1.6,70,17.2,0,0,2000,21.5
"2022-08-24",1,2658,22.7,0,1.9,74,17.8,0,0,2000,21.7
"2022-08-24",2,1623,22.6,0,1.8,74,17.7,0,0,2000,21.2
"2022-08-24",3,1061,22.7,0,2.6,72,17.3,0,0,2000,21.3
"2022-08-24",4,846,22.5,0,2.6,71,16.9,0,0,2000,20.9
"2022-08-24",5,1718,22.4,0,2.6,68,16.1,0,0,2000,20.9
"2022-08-24",6,3872,22.4,0,3.1,69,16.4,0,0,2000,20.7
"2022-08-24",7,9883,22.6,0,2.7,69,16.6,0.11,0,2000,21.6
"2022-08-24",8,14084,23.8,0,3.9,66,17,0.53,0,2000,24.4
"2022-08-24",9,7301,24.7,0,3.7,66,17.9,0.86,0,2000,26.6
"2022-08-24",10,4953,26,0,4.2,65,18.9,1.47,0,2000,31.6
"2022-08-24",11,5888,26.7,0,3.2,63,19,2.01,0,2000,33.5
"2022-08-24",12,6203,27.7,0,2.2,61,19.4,2.55,0,2000,33.1
"2022-08-24",13,6069,27.6,0,2.9,61,19.3,1.76,0,2000,31.6
"2022-08-24",14,6140,27.1,0,1.4,62,19.1,0.82,0,2000,28.5
"2022-08-24",15,7242,26.6,0,2,65,19.4,0.33,0,2000,27.3
